10,4,14,3,18,15,2,9,5,12,13,6,0,11,7,16,1,8,17,9,5,5
18,3,0,14,4,10,9,2,15,5,8,11,16,17,13,12,1,7,6,5,6,8
8,3,0,2,9,4,14,11,6,13,12,15,16,17,1,18,7,5,10,3,7,9
18,3,0,14,4,9,7,5,11,6,1,10,17,15,12,8,16,13,2,8,3,8
8,18,3,0,4,9,5,2,16,11,14,12,17,10,7,13,1,15,6,5,8,6
8,17,18,3,0,14,9,2,5,13,11,12,4,16,7,10,6,1,15,7,7,5
17,15,18,3,0,4,10,13,11,12,1,5,7,9,2,6,8,16,14,9,5,5
11,6,10,4,9,14,0,3,18,15,7,1,8,17,13,5,16,12,2,9,5,5
8,17,18,3,0,14,10,5,4,7,15,9,16,12,2,13,6,1,11,9,6,4
17,15,18,3,0,14,4,9,5,1,16,6,13,12,11,2,7,10,8,9,6,4
17,8,3,0,14,9,4,10,13,11,6,2,7,16,18,15,5,12,1,10,4,5
8,17,18,3,9,4,14,0,10,16,5,13,6,7,2,15,11,1,12,9,6,4
12,1,14,18,8,3,0,7,5,6,15,11,2,9,16,4,10,17,13,3,7,9
18,8,17,15,3,0,10,14,11,4,6,16,1,13,9,12,5,7,2,9,6,4
15,17,18,3,0,14,4,11,2,9,10,16,5,13,8,7,1,12,6,7,6,6
14,0,3,17,15,4,10,6,11,2,13,8,16,1,5,7,18,9,12,5,5,9
14,0,3,18,15,17,8,12,5,2,6,11,4,7,16,9,1,13,10,7,7,5
17,8,3,0,14,10,4,12,13,6,18,2,5,16,11,9,7,15,1,7,7,5
7,9,2,4,14,18,15,8,17,3,1,5,11,13,12,10,16,0,6,10,5,4
17,15,18,0,3,4,14,10,13,11,2,6,9,12,1,16,7,5,8,4,10,5
4,9,2,0,3,15,17,18,8,14,7,11,13,10,12,6,16,1,5,3,7,9
4,9,2,3,17,15,18,0,7,10,14,16,13,8,5,6,1,12,11,4,7,8
15,17,8,18,0,3,14,4,5,11,10,9,16,2,12,13,7,6,1,9,6,4
8,15,17,3,18,9,4,10,14,1,12,0,5,7,6,11,13,16,2,10,5,4
15,17,3,18,2,9,14,4,10,13,11,12,0,6,7,1,8,16,5,11,4,4
15,17,8,3,18,2,9,4,14,10,7,1,5,16,13,6,12,11,0,10,5,4
10,14,0,3,18,17,8,4,1,9,11,15,12,16,5,7,2,6,13,7,7,5
9,4,14,0,3,18,17,6,15,2,12,8,7,13,16,11,10,5,1,7,7,5
14,0,3,18,8,17,15,2,4,9,11,13,7,6,16,1,5,10,12,3,7,9
8,18,0,3,14,4,10,6,11,12,1,7,16,13,15,5,9,17,2,9,5,5
17,15,8,18,3,14,9,2,12,13,11,6,1,4,16,0,5,7,10,9,5,5
9,4,10,14,2,17,15,0,3,13,18,8,6,5,7,12,1,11,16,7,3,9
17,8,15,18,3,1,14,9,4,11,13,2,7,12,16,0,5,10,6,9,5,5
10,14,2,3,18,8,17,15,5,16,1,4,9,11,6,0,13,12,7,4,8,7
15,17,18,8,3,14,4,9,0,16,1,7,6,13,5,12,11,2,10,9,5,5
17,8,18,3,0,14,11,10,1,4,9,15,6,5,7,13,2,16,12,7,6,6
18,8,17,15,3,9,14,1,6,11,7,2,13,12,10,16,5,4,0,10,4,5
18,3,8,17,15,0,14,10,16,11,6,5,2,4,12,1,7,9,13,10,5,4
2,18,8,17,15,3,0,16,11,7,14,13,9,10,6,5,12,4,1,5,7,7
15,17,8,18,2,9,4,14,11,10,1,5,16,3,7,6,0,12,13,5,7,7
8,17,15,18,3,9,14,6,10,4,1,0,11,7,16,13,12,5,2,11,3,5
0,3,18,8,17,14,9,4,7,2,1,12,5,13,10,16,11,15,6,4,6,9
8,17,15,3,18,14,0,16,4,9,1,13,6,12,5,7,10,2,11,7,7,5
15,17,8,18,0,14,9,4,10,13,5,1,3,7,2,16,11,6,12,10,3,6
16,13,10,14,18,8,17,3,2,1,9,6,15,0,11,5,7,4,12,9,1,9
15,17,8,18,3,14,1,0,16,12,11,9,4,5,10,13,6,2,7,7,8,4
15,17,18,3,0,9,4,10,14,8,6,2,12,1,13,16,7,11,5,5,7,7
2,9,4,10,14,0,3,8,18,17,13,7,12,1,15,6,16,11,5,4,6,9
18,8,17,15,3,14,1,7,5,16,10,13,2,12,0,11,9,4,6,7,7,5
17,8,18,3,9,4,14,0,6,16,2,15,7,5,12,10,13,1,11,8,7,4
17,8,18,0,14,3,9,4,2,13,16,7,5,1,11,12,15,10,6,4,6,9
15,17,8,18,3,14,4,9,2,10,11,0,7,16,5,12,1,13,6,9,5,5
18,8,17,15,2,3,0,14,5,16,4,7,9,12,13,11,10,1,6,6,5,8
9,3,18,8,17,15,2,0,7,14,6,4,13,10,1,12,16,5,11,7,6,6
9,5,7,2,3,18,17,8,14,6,10,4,1,16,12,15,13,11,0,4,9,6
15,8,17,18,2,9,4,10,14,3,11,0,13,5,16,12,6,1,7,10,4,5
15,17,8,3,18,2,14,9,5,7,10,0,16,13,4,12,6,11,1,10,5,4
17,15,18,8,0,3,14,2,7,11,12,16,13,10,1,6,4,5,9,5,5,9
16,13,11,10,14,0,18,3,6,12,2,8,7,17,4,5,9,15,1,6,5,8
17,15,8,18,14,9,2,11,6,1,4,7,5,13,16,10,3,0,12,7,7,5
15,17,8,18,14,2,7,9,4,6,3,1,13,10,16,12,11,0,5,6,9,4
6,11,13,10,14,18,17,15,2,4,1,16,5,3,9,7,12,8,0,10,7,2
8,17,15,18,14,4,2,7,11,16,1,9,3,6,10,0,5,12,13,8,7,4
18,3,14,11,6,10,7,9,2,17,8,1,12,16,4,13,15,0,5,9,5,5
8,17,18,15,9,7,5,4,14,3,0,16,12,1,10,13,11,6,2,11,4,4
16,13,11,14,2,18,15,17,3,0,8,6,5,7,12,9,4,10,1,9,2,8
18,8,17,15,3,2,9,4,10,1,7,14,6,5,16,12,13,0,11,9,6,4
17,15,8,18,14,4,0,9,6,12,1,7,11,10,5,16,13,2,3,7,8,4
8,17,15,18,1,3,2,4,10,14,7,5,9,12,0,6,11,13,16,5,5,9
15,17,8,3,18,14,0,6,4,10,2,9,5,1,11,7,16,13,12,7,5,7
18,17,15,3,0,4,10,14,7,2,6,8,16,5,9,11,12,13,1,5,5,9
16,13,10,14,18,3,2,9,7,6,1,17,8,12,11,5,4,15,0,7,4,8
15,17,18,8,3,0,14,9,4,6,1,5,7,13,10,11,12,16,2,6,5,8
17,15,8,18,3,4,10,11,14,0,2,9,16,13,6,5,12,1,7,10,5,4
15,18,8,17,14,10,9,3,0,7,13,11,4,2,5,16,6,1,12,9,6,4
17,15,18,2,9,10,14,1,3,8,13,4,5,6,7,16,12,11,0,4,9,6
17,15,8,18,2,9,4,10,6,0,11,14,5,3,7,13,1,16,12,7,8,4
8,17,15,18,6,11,13,10,14,9,3,0,12,1,16,4,2,7,5,12,3,4
8,17,15,18,3,9,16,10,14,1,7,13,12,2,6,11,5,4,0,10,5,4
17,15,8,18,10,14,9,2,1,13,6,5,16,4,12,3,7,11,0,8,7,4
17,15,8,18,3,13,10,4,9,1,12,0,16,6,11,5,14,2,7,10,5,4
17,15,18,9,10,13,6,11,1,2,3,7,5,12,14,16,4,0,8,9,6,4
15,18,14,11,6,12,1,0,4,13,3,17,2,8,7,5,9,16,10,7,5,7
15,17,8,18,2,9,4,14,3,1,7,16,12,5,10,0,11,13,6,9,6,4
8,17,15,3,18,14,4,9,2,5,16,11,10,12,1,6,7,0,13,10,5,4
17,15,8,18,3,14,0,13,2,10,11,7,4,12,16,6,5,1,9,7,7,5
15,17,8,18,0,14,4,9,12,2,5,10,16,11,6,3,7,1,13,8,7,4
8,17,15,18,14,9,2,5,1,10,3,7,0,4,13,6,16,11,12,7,5,7
14,18,15,17,8,2,3,0,10,16,7,12,13,6,5,9,11,1,4,7,5,7
8,17,15,18,3,14,0,10,9,2,16,4,11,12,6,13,1,5,7,7,5,7
15,17,8,18,14,9,2,4,10,7,1,12,5,3,16,13,11,0,6,8,7,4
17,15,8,18,14,7,9,2,6,3,10,5,1,11,16,0,12,13,4,8,7,4
15,17,8,18,0,14,10,6,7,9,2,12,5,4,16,13,3,1,11,8,6,5
15,17,18,14,10,11,12,1,6,4,16,9,13,0,5,3,8,7,2,8,6,5
8,17,15,18,3,9,14,1,4,10,5,13,2,6,12,0,7,16,11,8,6,5
17,15,8,18,3,2,0,14,10,9,16,13,1,6,7,12,4,5,11,6,6,7
18,17,15,3,14,10,9,2,11,12,16,13,4,1,5,0,8,6,7,8,7,4
10,14,18,15,17,2,9,4,5,12,1,6,8,3,11,16,7,13,0,7,8,4
16,13,10,4,9,14,17,18,3,1,8,7,0,6,15,11,12,2,5,10,5,4
18,15,17,3,14,9,2,1,10,12,8,11,16,7,5,13,6,0,4,7,8,4
17,15,18,14,1,4,13,11,6,2,3,5,16,0,8,9,12,10,7,5,5,9
15,18,17,8,14,11,13,16,10,1,9,3,2,7,12,6,0,5,4,10,5,4
18,17,15,3,9,2,14,1,12,4,11,7,13,8,10,5,6,16,0,6,4,9
15,17,8,9,7,16,10,14,18,3,0,6,2,11,5,13,12,4,1,11,3,5
15,17,8,18,14,9,12,10,1,16,3,5,0,6,11,2,4,13,7,9,6,4
11,6,14,15,17,18,2,3,16,4,10,13,0,8,7,5,9,1,12,7,7,5
15,17,8,18,14,2,7,0,4,10,9,11,1,16,3,13,5,12,6,6,6,7
15,17,8,18,14,10,3,2,13,12,6,1,5,11,4,0,9,16,7,8,6,5
18,15,17,8,14,10,9,7,0,1,16,12,6,11,3,5,13,4,2,9,6,4
17,8,15,18,14,10,13,6,11,1,2,3,9,16,12,4,5,7,0,10,5,4
17,15,8,18,14,10,4,9,2,3,0,7,16,12,5,1,11,6,13,10,5,4
15,17,8,18,3,14,0,10,7,9,12,2,13,5,11,1,4,16,6,7,5,7
16,13,10,4,9,7,2,18,15,17,8,3,14,5,1,0,11,12,6,11,4,4
15,17,8,18,2,14,4,0,9,10,12,11,13,6,5,1,16,3,7,5,7,7
17,15,18,14,9,2,4,6,0,10,8,7,1,13,11,3,16,5,12,6,4,9
15,17,8,18,3,9,11,6,12,1,4,14,0,10,7,13,5,16,2,10,5,4
17,15,18,3,9,4,14,1,2,8,13,11,5,6,12,10,7,16,0,8,7,4
15,17,8,18,14,2,7,5,12,9,10,11,13,16,1,6,4,3,0,7,8,4
15,17,8,18,14,3,2,0,16,11,4,12,9,10,6,1,7,13,5,7,6,6
18,15,17,8,14,9,7,0,13,12,4,6,3,16,2,5,11,1,10,8,7,4
16,13,11,14,17,15,18,2,8,10,1,5,3,4,6,9,7,12,0,8,7,4
15,17,8,18,14,10,1,13,6,2,11,16,4,9,7,12,0,5,3,7,6,6
15,17,8,18,10,11,6,3,9,14,1,2,7,4,16,5,12,0,13,11,4,4
10,14,18,17,8,15,2,6,9,4,3,7,0,11,1,12,13,5,16,7,6,6
14,18,8,17,15,2,3,13,1,7,9,6,0,16,12,11,5,4,10,6,6,7
17,15,18,8,14,12,1,0,10,5,13,11,9,7,6,3,4,16,2,7,8,4
14,18,8,15,17,10,13,6,9,2,0,5,7,4,12,16,11,1,3,10,5,4
17,15,18,14,10,13,16,9,1,12,3,8,11,7,2,4,0,5,6,9,6,4
18,15,8,17,14,12,11,16,10,9,2,6,7,4,0,3,13,5,1,11,4,4
8,17,15,18,14,9,2,6,3,5,1,12,11,16,4,0,10,13,7,7,5,7
15,17,8,18,14,10,11,13,2,5,4,7,1,16,12,9,0,3,6,9,6,4
15,17,18,14,9,12,1,11,0,4,8,6,5,16,3,10,13,2,7,7,5,7
15,17,8,18,3,9,2,4,10,14,7,1,13,12,11,0,5,6,16,7,7,5
18,15,17,14,10,16,9,7,0,11,12,2,5,13,3,6,8,1,4,9,6,4
15,17,18,8,14,16,6,11,13,0,1,9,12,3,7,4,5,10,2,10,5,4
15,17,18,14,10,9,2,7,12,4,0,13,5,3,1,8,11,16,6,7,5,7
16,13,11,14,4,9,8,15,17,18,2,10,0,3,12,6,1,7,5,11,3,5
17,15,18,14,10,11,6,1,3,8,5,2,13,0,7,4,9,16,12,8,4,7
18,15,17,8,14,9,3,0,2,5,12,13,16,10,11,1,7,6,4,8,7,4
10,14,18,17,15,8,9,2,7,13,12,11,1,0,4,6,16,5,3,8,5,6
18,8,15,17,14,0,4,9,7,3,2,16,12,11,6,1,5,10,13,6,6,7
15,18,17,8,14,6,11,2,10,1,7,5,4,3,13,16,9,0,12,8,4,7
15,17,8,18,3,7,9,11,14,0,13,12,5,16,1,4,2,6,10,10,5,4
18,8,15,17,14,10,1,0,6,9,12,7,5,4,16,11,3,13,2,7,6,6
17,15,18,14,11,6,12,9,2,5,4,0,3,16,10,8,13,7,1,9,4,6
11,14,18,15,17,8,1,4,3,2,6,7,13,12,16,5,10,9,0,7,6,6
15,8,17,18,14,11,13,12,1,2,3,5,10,7,4,6,9,16,0,9,6,4
13,11,10,14,17,15,9,0,18,4,6,2,16,5,12,8,3,1,7,8,7,4
17,15,18,8,14,4,1,11,9,6,0,16,3,5,13,7,10,2,12,7,6,6
11,16,13,10,14,18,8,0,6,5,15,2,17,1,3,9,12,7,4,8,4,7
15,17,18,14,10,16,13,0,1,11,3,9,6,4,8,12,7,2,5,8,7,4
13,14,18,17,15,2,0,7,4,9,3,1,8,16,12,10,6,5,11,6,5,8
15,17,18,14,16,10,11,2,3,0,13,5,9,8,12,4,6,7,1,8,7,4
