15,17,8,18,3,0,14,4,9,7,6,2,13,11,10,16,5,12,1,10,4,5
15,17,8,18,3,0,14,10,4,9,13,7,16,2,12,11,1,6,5,10,4,5
15,17,8,18,3,0,14,9,4,10,11,5,16,1,12,7,2,13,6,10,4,5
15,17,18,3,2,9,4,10,6,11,14,1,13,8,7,5,0,16,12,10,4,5
0,3,18,8,17,15,2,4,9,14,1,6,7,5,10,16,13,12,11,4,6,9
8,17,15,18,3,0,14,10,4,9,6,2,12,16,1,13,7,11,5,10,4,5
15,17,8,18,3,0,14,10,4,9,16,11,6,2,1,12,13,5,7,10,4,5
15,17,8,18,3,0,14,10,4,9,6,11,16,1,5,7,2,12,13,10,4,5
14,0,3,18,8,17,15,2,9,11,4,7,13,16,10,1,6,5,12,3,7,9
15,17,8,18,3,0,14,10,4,9,5,16,7,2,6,1,12,11,13,10,4,5
15,17,8,18,3,0,14,4,9,7,2,10,6,16,12,5,13,11,1,10,5,4
3,18,8,17,15,2,9,4,10,0,14,6,7,5,16,12,13,11,1,9,5,5
15,17,18,3,0,14,4,9,2,6,11,1,13,10,5,12,16,8,7,5,5,9
15,17,8,18,3,0,14,4,9,7,16,1,10,11,5,6,13,2,12,10,5,4
14,0,3,18,8,17,15,2,9,11,7,16,4,10,12,6,13,1,5,4,6,9
15,17,8,18,3,0,14,4,9,7,12,16,5,6,2,10,1,13,11,10,5,4
15,17,8,18,3,2,7,5,9,4,0,11,10,14,16,13,1,6,12,10,5,4
15,17,8,18,3,0,14,9,7,5,10,13,6,1,12,11,2,16,4,10,5,4
15,17,8,18,3,0,14,10,4,9,2,13,5,7,11,6,1,12,16,10,5,4
15,17,8,18,3,0,14,10,4,9,5,13,1,16,12,11,2,6,7,10,5,4
15,17,8,18,3,0,14,10,4,9,7,2,11,13,12,1,5,6,16,10,5,4
15,17,8,18,3,0,14,4,9,7,2,6,12,10,5,11,16,1,13,10,5,4
15,17,8,18,3,0,14,4,9,7,10,2,16,12,11,1,6,13,5,10,5,4
15,17,8,18,3,0,14,10,4,9,1,12,6,7,5,11,13,2,16,10,5,4
15,17,8,18,3,0,14,10,4,9,2,6,5,7,11,1,12,13,16,10,5,4
8,17,15,18,3,0,14,10,4,9,2,12,13,5,11,6,16,1,7,10,5,4
8,17,15,18,3,2,7,5,9,4,12,0,10,16,13,14,11,6,1,10,5,4
15,17,8,18,3,0,14,10,4,9,13,2,6,16,7,12,5,11,1,10,5,4
15,17,8,18,3,0,14,4,9,7,16,13,5,2,10,1,11,6,12,10,5,4
15,17,8,18,3,0,14,4,9,7,13,10,2,11,5,6,16,12,1,10,5,4
15,17,8,18,3,0,14,4,9,7,10,12,6,1,16,11,2,5,13,10,5,4
15,17,8,18,3,0,14,4,9,7,13,2,5,11,12,16,1,10,6,10,5,4
15,17,8,18,3,0,14,10,4,9,1,7,13,16,12,2,5,11,6,10,5,4
15,17,8,18,3,2,14,4,10,13,5,0,16,6,9,11,1,7,12,10,5,4
15,17,8,18,3,0,14,1,12,6,5,11,4,9,7,16,13,10,2,6,4,9
15,17,8,18,3,0,14,1,4,5,7,13,12,10,11,2,9,6,16,6,5,8
15,17,8,18,3,0,14,10,4,9,11,16,13,1,7,12,6,5,2,10,5,4
15,17,18,3,0,14,10,4,9,2,5,6,13,11,1,12,7,16,8,5,5,9
15,17,18,3,0,14,4,9,2,10,12,6,5,16,8,11,7,13,1,5,5,9
15,17,8,18,3,14,1,12,6,11,10,0,4,7,16,9,5,2,13,10,5,4
15,17,8,18,3,0,14,4,10,2,16,9,1,7,12,11,5,13,6,6,5,8
15,17,8,18,3,14,10,4,9,2,12,6,13,0,7,16,11,5,1,10,5,4
15,17,8,18,3,14,0,4,13,6,11,1,12,10,7,2,5,9,16,7,7,5
8,17,15,18,3,14,10,4,9,2,0,7,13,16,5,6,1,11,12,10,5,4
15,17,8,18,3,0,14,10,11,6,5,12,7,1,9,2,16,4,13,10,5,4
15,17,8,18,3,0,14,1,4,9,11,16,6,12,7,10,13,2,5,6,5,8
10,4,9,14,0,3,18,17,15,1,12,8,7,5,16,13,11,6,2,5,5,9
15,17,8,18,3,0,14,4,10,9,2,1,12,13,16,6,7,5,11,6,5,8
15,17,8,18,3,0,14,10,13,16,7,1,6,12,11,5,9,2,4,10,5,4
15,17,8,18,3,0,14,4,9,1,13,7,11,12,6,10,16,5,2,6,4,9
15,17,8,18,2,9,4,14,0,13,6,10,11,16,7,12,3,1,5,5,5,9
15,17,8,18,3,0,14,4,9,1,5,10,13,6,7,12,2,11,16,6,4,9
15,17,8,18,3,14,10,4,9,2,16,12,7,13,1,5,0,6,11,10,5,4
15,17,8,18,3,0,14,1,12,9,7,5,13,6,16,2,10,4,11,6,5,8
15,17,8,18,3,0,14,4,10,16,1,11,7,5,2,12,13,9,6,6,5,8
15,17,8,18,3,14,4,9,7,2,10,1,12,5,13,11,0,16,6,10,5,4
15,17,8,18,3,0,14,1,7,4,6,5,16,10,12,9,11,2,13,6,5,8
15,17,8,18,3,0,14,9,13,6,5,2,10,11,4,1,7,16,12,6,6,7
15,17,8,18,3,2,9,14,4,10,16,1,5,7,11,0,12,6,13,10,5,4
15,17,8,18,3,14,10,4,9,2,5,13,12,0,6,7,11,1,16,10,5,4
8,17,15,18,3,14,4,10,9,2,11,5,16,1,6,12,0,7,13,10,5,4
15,17,8,18,14,4,9,2,5,10,3,11,6,1,7,13,16,0,12,8,7,4
15,17,8,18,3,14,1,12,6,11,7,0,4,9,5,2,13,16,10,10,5,4
15,17,8,18,3,14,0,9,11,2,4,10,16,5,6,12,13,7,1,7,5,7
15,17,8,18,3,14,0,11,12,4,10,1,5,7,9,6,2,16,13,7,5,7
15,17,8,18,3,14,10,4,9,0,12,11,5,2,6,16,13,7,1,10,5,4
15,17,8,18,3,14,0,6,10,2,13,12,4,7,9,1,5,11,16,7,5,7
15,17,8,18,0,14,9,7,2,4,13,16,6,1,11,12,5,3,10,5,5,9
15,17,8,18,2,9,4,14,0,3,16,5,11,13,10,6,7,1,12,5,5,9
15,17,8,18,3,9,4,14,1,12,6,13,7,0,16,10,11,5,2,10,5,4
15,17,8,18,3,14,0,11,13,1,7,9,12,5,4,16,2,10,6,7,5,7
15,17,8,18,3,14,9,4,10,2,11,12,5,1,16,7,6,13,0,10,5,4
15,17,8,18,3,0,14,1,11,12,9,13,10,4,7,6,2,5,16,6,5,8
15,17,8,18,3,14,4,10,9,2,12,11,5,6,1,0,7,13,16,10,5,4
15,17,8,18,14,9,2,3,0,5,1,4,11,7,10,12,16,13,6,7,3,9
15,17,8,18,14,4,9,2,10,7,0,13,3,12,5,16,11,6,1,8,7,4
15,17,8,18,3,14,4,9,7,2,11,10,0,16,6,13,1,5,12,10,5,4
15,17,8,18,3,14,0,13,4,9,11,1,6,5,12,2,10,16,7,7,5,7
8,17,15,18,3,14,10,4,9,2,13,12,1,6,11,7,0,16,5,10,5,4
15,17,8,18,3,14,0,10,9,2,6,11,1,12,16,7,13,4,5,7,5,7
15,17,8,18,14,4,9,2,0,12,16,11,5,13,6,3,7,10,1,8,7,4
15,17,8,18,2,9,4,14,0,7,3,12,16,11,10,6,13,5,1,5,5,9
15,17,8,18,3,14,0,4,10,2,7,5,6,12,9,13,16,1,11,7,5,7
15,17,18,3,14,4,9,2,12,8,0,10,5,6,7,11,16,13,1,8,7,4
15,17,8,18,3,14,0,5,11,12,9,1,10,2,4,16,13,6,7,7,5,7
15,17,8,18,3,14,0,16,10,2,13,5,12,7,4,9,11,1,6,7,5,7
15,17,8,18,2,9,4,14,0,6,3,1,11,16,5,12,13,7,10,5,5,9
15,17,8,18,3,14,10,4,9,2,13,5,6,1,12,16,11,7,0,10,5,4
15,17,8,18,14,0,3,7,2,11,6,12,5,4,16,9,13,10,1,6,6,7
15,17,18,3,14,9,2,0,10,4,5,16,6,12,1,13,7,8,11,7,4,8
8,17,15,18,14,9,2,3,7,1,11,4,5,6,12,0,16,13,10,7,8,4
15,17,8,18,3,14,0,2,11,13,16,6,4,7,10,9,1,5,12,7,5,7
15,17,8,18,3,14,0,9,11,16,2,7,12,4,1,6,13,10,5,7,5,7
14,3,18,8,17,15,2,1,6,13,16,4,11,9,7,12,0,5,10,7,6,6
15,17,8,18,14,10,4,9,2,6,13,5,12,7,0,16,1,11,3,9,6,4
15,17,8,18,14,11,6,10,9,2,16,0,3,7,4,12,13,1,5,10,5,4
15,17,8,18,14,10,13,11,6,12,1,9,3,16,2,7,0,5,4,11,4,4
15,17,8,18,3,14,0,9,5,7,2,12,6,4,10,11,13,1,16,7,5,7
15,17,8,18,3,14,6,11,12,1,0,4,9,10,16,2,13,7,5,10,5,4
15,17,8,18,14,9,2,3,0,4,11,7,16,6,1,12,13,10,5,7,3,9
15,17,8,18,14,0,3,11,12,7,13,2,6,4,1,9,5,16,10,6,6,7
15,17,8,18,14,0,3,12,9,4,5,1,7,2,6,11,16,10,13,6,6,7
15,17,8,18,14,4,9,2,13,0,6,11,12,3,7,16,5,10,1,8,7,4
16,13,11,6,14,10,17,15,8,18,0,12,1,3,9,4,5,7,2,11,4,4
15,17,8,18,14,9,2,3,4,1,5,16,12,6,11,10,0,7,13,7,8,4
8,17,15,18,14,11,6,10,9,2,3,0,7,5,4,12,13,16,1,10,5,4
16,13,10,14,18,15,17,8,1,2,5,4,3,7,12,6,11,0,9,9,2,8
15,17,8,18,14,10,13,11,6,12,1,3,0,9,4,7,5,2,16,11,4,4
15,17,8,18,14,1,12,10,11,2,7,3,0,5,4,9,16,6,13,6,6,7
15,17,8,18,14,9,2,3,0,13,7,12,5,1,11,4,10,6,16,7,3,9
18,8,17,15,14,10,16,13,11,6,1,0,12,9,7,5,2,3,4,11,4,4
15,17,8,18,2,9,4,10,6,1,7,12,11,0,14,13,5,16,3,5,5,9
15,17,8,18,14,11,13,10,9,2,5,12,4,6,0,3,1,16,7,10,5,4
15,17,8,18,14,9,16,13,10,0,5,4,6,11,1,3,12,7,2,10,5,4
15,17,8,18,2,9,4,14,1,6,13,12,3,16,11,7,5,0,10,5,5,9
15,17,8,18,14,0,3,9,16,13,1,7,5,11,4,10,2,6,12,6,6,7
15,17,8,18,14,10,13,16,9,2,7,0,11,6,3,1,12,5,4,10,5,4
15,17,8,18,14,1,12,0,7,16,3,10,2,4,9,6,11,5,13,6,6,7
15,17,8,18,14,9,2,3,0,16,6,10,4,12,13,7,1,11,5,7,3,9
18,15,17,8,14,10,16,13,6,11,0,5,12,2,4,1,9,3,7,11,4,4
15,17,8,18,14,2,9,4,1,13,11,0,3,10,16,12,5,7,6,6,5,8
15,17,8,18,14,11,13,16,9,2,5,12,3,1,4,10,0,7,6,10,5,4
15,17,8,18,14,9,7,2,3,4,0,13,6,10,5,11,12,16,1,8,7,4
15,17,8,18,13,11,16,10,14,9,2,3,5,12,1,0,6,7,4,11,4,4
14,18,15,17,8,2,9,5,7,11,1,0,3,10,4,12,16,13,6,6,5,8
15,17,8,18,14,10,13,11,2,3,7,1,16,12,5,6,4,9,0,9,6,4
14,18,8,17,15,2,3,0,9,10,13,12,5,1,7,4,16,6,11,6,5,8
15,17,18,14,10,13,16,2,3,5,9,6,0,11,8,12,1,4,7,8,7,4
15,17,8,18,14,10,16,13,11,12,1,3,0,9,4,2,6,5,7,11,4,4
14,18,15,17,8,2,9,4,7,11,0,6,1,5,10,13,12,16,3,6,5,8
